p_mH1	p_mH2	p_mH3	p_mA	p_mHc	p_tbeta	p_a1	p_a2	p_a3	p_m12sq	p_vs	p_THDMtype	p_L1	p_L2	p_L3	p_L4	p_L5	p_L6	p_L7	p_L8	p_u11sq	p_u22sq	p_ussq	s_sH1	s_sH2	s_sH3	s_uni	s_S	s_T	s_U	s_HB_ch_id	mu_F	mu_V	mu_gamgam	mu_ZZ	mu_WW	mu_tautau	mu_bb	x_H1_ggF	w_H1	b_H1_bb	b_H1_tautau	b_H1_cc	b_H1_ss	b_H1_mumu	b_H1_gg	b_H1_gamgam	b_H1_Zgam	b_H1_WW	b_H1_ZZ	b_H1_ZA	b_H1_AA	c_H1_top	c_H1_bot	c_H1_lep	c_H1_VV	c_H1_ZA	x_H2_ggF	w_H2	b_H2_tt	b_H2_bb	b_H2_tautau	b_H2_cc	b_H2_ss	b_H2_mumu	b_H2_gg	b_H2_gamgam	b_H2_Zgam	b_H2_WW	b_H2_ZZ	b_H2_ZA	b_H2_WpHm	b_H2_HpHm	b_H2_AA	b_H2_H1H1	c_H2_top	c_H2_bot	c_H2_lep	c_H2_VV	c_H2_ZA	x_H3_ggF	w_H3	b_H3_tt	b_H3_bb	b_H3_tautau	b_H3_cc	b_H3_ss	b_H3_mumu	b_H3_gg	b_H3_gamgam	b_H3_Zgam	b_H3_WW	b_H3_ZZ	b_H3_ZA	b_H3_WpHm	b_H3_HpHm	b_H3_AA	b_H3_H1H1	b_H3_H2H2	b_H3_H1H2	c_H3_top	c_H3_bot	c_H3_lep	c_H3_VV	c_H3_ZA	x_A_ggF	w_A	b_A_tt	b_A_bb	b_A_tautau	b_A_cc	b_A_ss	b_A_mumu	b_A_gg	b_A_gamgam	b_A_Zgam	b_A_WpHm	b_A_ZH1	b_A_ZH2	b_A_ZH3	c_A_top	c_A_bot	c_A_lep	w_Hc	b_Hc_tb	b_Hc_ts	b_Hc_cb	b_Hc_cs	b_Hc_taunu	b_Hc_WA	b_Hc_WH1	b_Hc_WH2	b_Hc_WH3
125	696.771	836.168	822.738	817.365	0.703695	0.628971	0.0262914	0.985779	274982	553.944	2	0.838442	1.58679	2.12981	-1.23936	-1.53061	1.7933	0.417139	-1.11953	118951	559587	-272364	0.000691076	0.694579	0.30473	2.21931	-0.00124189	-0.00195421	1.28288e-05	481	1.05726	0.99906	1.04091	1.06808	1.06793	1.04438	1.0448	46.1686	0.00402302	0.58443	0.0628249	0.0305758	0.000220866	0.000222422	0.0821331	0.00228214	0.00154366	0.209592	0.0261751	0	0	1.02193	0.988438	0.988438	0.99953	-0.0157633	0.512768	15.0694	0.977659	0.000111484	1.68128e-05	1.8135e-05	3.98353e-08	5.94537e-08	0.00214169	7.0588e-06	2.61751e-06	0.0062572	0.00305309	0	0	0	0	0.0107333	0.753524	-0.418921	-0.418921	-0.0306216	-0.5518	0.466746	47.3825	0.997509	8.0508e-05	1.25302e-05	1.66673e-05	2.86499e-08	4.4309e-08	0.00187307	5.63681e-06	1.86539e-06	7.04339e-06	3.46118e-06	6.82599e-09	9.06023e-08	0	3.55665e-16	0.000460012	0	3.03176e-05	-1.1863	0.585392	0.585392	-0.00136855	0.833828	0.986686	77.7798	0.991858	7.3602e-05	1.08533e-05	1.44982e-05	2.87063e-08	3.83784e-08	0.00222143	6.48157e-06	2.18284e-06	1.50502e-10	0.000523119	0.00528973	0	1.42107	0.703695	0.703695	74.442	0.991561	0.00162078	1.47768e-07	1.36779e-05	1.12659e-05	0	0.00053999	0.00617729	0	
125	355.405	858.82	632.441	523.522	1.43672	1.00167	-0.571159	-0.718531	65086.1	845.705	2	3.98671	7.91947	0.473656	-0.154613	-4.3157	0.474139	-0.863545	1.82972	444418	-730978	-198324	0.292256	0.306688	0.401056	7.62239	0.0370307	0.0739915	-0.000931876	481	0.75575	0.706672	0.753708	0.808622	0.808505	0.720567	0.721193	32.9926	0.00268677	0.564359	0.0606392	0.032682	0.000213514	0.000214684	0.0882642	0.00231174	0.00160888	0.221985	0.0277227	0	0	0.863428	0.793596	0.793596	0.840638	-0.0327425	0.222239	3.30874	0.00294928	0.00351445	0.000465109	1.38333e-06	1.29785e-06	1.64491e-06	8.99528e-05	8.93825e-06	2.7114e-05	0.475543	0.217835	0	0	0	0	0.299564	0.129018	-1.4457	-1.4457	-0.384899	-0.738353	0.205297	143.294	0.175149	2.7515e-05	4.27569e-06	2.89328e-06	9.90447e-09	1.51195e-08	0.000321569	3.84837e-07	1.0439e-07	0.196189	0.0964901	0.0481363	0.297447	0	1.23552e-08	0.0907068	0.0213685	0.0741579	0.849886	-0.586774	-0.586774	0.381026	-0.673619	1.11053	27.9964	0.508243	0.000667326	9.66174e-05	7.7459e-06	2.5022e-07	3.41651e-07	0.00142828	4.17618e-06	1.27667e-06	0.0564853	0.00262711	0.430439	0	0.696031	1.43672	1.43672	13.7603	0.800003	0.00130624	1.93291e-06	1.25695e-05	0.00016272	0	0.00282415	0.195628	0	
125	678.743	939.612	606.614	610.209	1.59337	1.03795	0.166233	0.642224	202302	962.124	2	6.52716	1.99141	-4.97848	1.19929	1.34386	0.768952	0.895607	-1.00792	-95126.4	571064	-341681	0.0273798	0.348952	0.623669	7.6191	0.00932185	-0.0159683	-0.000123614	481	1.0191	0.971878	1.08371	1.07583	1.07568	0.983069	0.983723	44.4947	0.00374511	0.570871	0.0613514	0.031635	0.000215874	0.000217205	0.0852401	0.00246496	0.00163268	0.21902	0.0273524	0	0	1.00293	0.942436	0.942436	0.985839	-0.0272397	0.148991	6.83084	0.524488	0.00269744	0.000399075	9.92473e-06	9.92869e-07	1.41122e-06	0.00117003	6.59733e-06	5.18382e-06	0.19899	0.0969729	0.000272774	0.000593801	0	1.1589e-10	0.174392	0.379459	-1.39226	-1.39226	-0.121192	-0.797722	0.0408432	72.6533	0.130157	0.000122163	1.90864e-05	2.08002e-06	4.47107e-08	6.74923e-08	0.000221284	5.10343e-07	2.68256e-08	0.0473102	0.0233272	0.238728	0.477639	0	2.11942e-07	0.0225273	0	0.0599457	-0.493979	0.843955	0.843955	-0.115907	0.602409	1.14572	11.1597	0.990853	0.00198575	0.000285949	1.52572e-05	7.4274e-07	1.01115e-06	0.00289324	8.47175e-06	2.54327e-06	0	0.00395448	0	0	0.6276	1.59337	1.59337	10.7445	0.993719	0.00162159	3.44889e-06	1.5123e-05	0.000298758	7.30009e-11	0.00426521	0	0	
125	638.139	969.16	675.853	699.463	1.87054	1.11073	-0.0933623	0.31972	181431	1290.32	2	3.42822	0.0104963	2.41162	-1.41041	-0.337262	0.528039	1.18626	0.00810827	-686817	85531.7	-447740	0.00869122	0.0979264	0.893382	3.64098	-0.0015797	0.0112881	1.94569e-05	481	1.03718	0.990363	1.08849	1.11519	1.11503	0.9899	0.990684	45.2805	0.00374696	0.56489	0.060701	0.0321686	0.000213676	0.000214903	0.0868018	0.00243269	0.00164325	0.223075	0.0278588	0	0	1.01161	0.93766	0.93766	0.99517	-0.0307454	0.366321	5.95637	0.969349	0.00478296	0.000700654	1.93499e-05	1.76001e-06	2.47768e-06	0.0022964	7.06947e-06	2.15087e-06	9.85296e-09	4.78629e-09	0	0	0	0	0.0228386	0.507727	-1.77662	-1.77662	-2.77768e-05	-0.949776	0.000671135	18.5086	0.0101309	0.000321775	5.02699e-05	1.6033e-07	1.18832e-07	1.77762e-07	1.62258e-05	2.64839e-07	5.92453e-07	0.146574	0.0723271	0.181349	0.298447	0	1.06799e-06	0.0779023	0	0.212878	-0.06832	0.680685	0.680685	0.0981657	0.311418	0.453036	9.14189	0.984271	0.00365112	0.000535976	1.47951e-05	1.36151e-06	1.89528e-06	0.00262963	7.62769e-06	2.39624e-06	0	0.00887641	8.27324e-06	0	0.534605	1.87054	1.87054	9.08196	0.987431	0.00160883	6.28574e-06	1.51762e-05	0.000558361	1.06315e-06	0.010148	0.000154808	0	
125	509.367	870.379	512.155	520.125	2.12549	1.08394	0.00178426	0.338104	95331.2	497.863	2	4.19766	0.734039	-0.452364	-0.516878	-0.244988	2.8352	2.63108	-0.667786	-116392	116086	-349261	3.18357e-06	0.110024	0.889973	4.31802	0.000297746	-0.00373623	-1.0144e-05	401	0.962122	0.99778	0.855191	0.850925	0.850803	1.02984	1.02898	42.0541	0.00458937	0.632496	0.0680765	0.0244844	0.000238327	0.000241015	0.064634	0.00206038	0.0013617	0.183492	0.0229155	0	0	0.976738	1.09896	1.09896	0.998889	0.0470823	0.978618	3.64506	0.879094	0.00787805	0.00111132	2.41185e-05	2.90068e-06	3.92999e-06	0.00274268	6.68839e-06	1.25685e-06	0.019288	0.00922526	0	0	0	0	0.0806214	0.48719	-1.95917	-1.95917	0.0438257	-0.942367	0.00785626	25.746	0.041142	0.000214704	3.30383e-05	6.75949e-07	7.90664e-08	1.16829e-07	7.38057e-05	4.13649e-07	1.94572e-07	0.00234606	0.00115432	0.231532	0.449633	0	1.16633e-05	0.00013658	0	0.273722	-0.173146	0.686775	0.686775	-0.0172986	0.331252	1.66183	5.20622	0.97523	0.00655968	0.000920852	1.59576e-05	2.44187e-06	3.25628e-06	0.00336105	1.00182e-05	2.75271e-06	0	0.0138945	3.07117e-11	0	0.470479	2.12549	2.12549	5.10314	0.981959	0.00159667	1.12439e-05	1.72341e-05	0.000954072	8.14921e-09	0.015384	3.23145e-08	0	
125	518.622	828.997	753.46	718.626	0.848937	0.828974	0.533195	1.28544	183921	548.392	2	5.2058	7.41175	1.32302	-1.52621	-3.22089	0.75847	-0.126367	-1.81189	126990	455377	-88864.1	0.258356	0.682874	0.0587697	7.18495	0.0306554	0.0163326	-0.000826394	313	0.979973	0.730098	0.969054	1.08408	1.08392	0.864862	0.867077	42.7456	0.00268482	0.523268	0.0561293	0.0422217	0.000198758	0.000198717	0.115863	0.00229217	0.00165541	0.22951	0.0286624	0	0	0.981029	0.763238	0.763238	0.854458	-0.107451	0.26067	19.278	0.0504718	0.000196663	2.76638e-05	1.33601e-06	7.32705e-08	9.78281e-08	0.000150805	9.81103e-07	8.4243e-06	0.542835	0.260022	0	0	0	0	0.146286	-0.261728	-0.704491	-0.704491	-0.519045	-0.218446	0.471901	47.211	0.954413	0.000151111	2.33526e-05	1.60088e-05	5.43856e-08	8.25788e-08	0.00180356	5.25162e-06	1.5975e-06	0.00181734	0.000892804	8.12079e-05	0.0367037	0	1.29928e-11	0.00088057	0	0.00321034	-1.16474	0.801158	0.801158	-0.0222395	0.969915	1.14609	51.0092	0.954792	0.0001502	2.20576e-05	1.41046e-05	5.76707e-08	7.79983e-08	0.00230153	6.71409e-06	2.19568e-06	2.77018e-06	0.0278468	0.0148612	0	1.17794	0.848937	0.848937	46.416	0.961302	0.00157114	2.82318e-07	1.35459e-05	2.31197e-05	0	0.0265055	0.0105108	0	
125	797.457	981.962	977.221	852.027	1.28884	0.879255	0.0270208	0.87766	270756	1005.79	2	6.41593	3.7444	1.08333	1.02617	-6.54241	0.760589	0.733539	-0.606516	-11292	496539	-381597	0.000729947	0.591307	0.407963	7.24565	0.00480626	0.124215	0.000175562	401	0.959107	0.998268	0.90627	0.915476	0.915344	0.991658	0.991239	41.9075	0.00425448	0.611213	0.0657585	0.0262946	0.000230534	0.000232808	0.0698556	0.0021903	0.00146115	0.198032	0.0247313	0	0	0.97457	1.03994	1.03994	0.999134	0.031659	0.106107	7.8362	0.988607	0.000941142	0.000143335	1.68922e-05	3.44303e-07	5.0686e-07	0.00192277	5.80781e-06	1.89315e-06	5.64958e-06	2.77179e-06	0	0	0	0	0.00835173	0.495482	-0.824483	-0.824483	-0.000536698	-0.639291	0.0522639	25.1607	0.659205	0.000462199	7.27693e-05	1.03917e-05	1.68893e-07	2.57322e-07	0.00108261	2.9428e-06	6.9109e-07	0.0201789	0.00996045	6.02383e-11	0.106483	0	6.92426e-18	0.0144696	0	0.188071	-0.637742	0.948619	0.948619	-0.0416167	0.768313	0.102684	34.1239	0.790873	0.000636806	9.85675e-05	1.13938e-05	2.39446e-07	3.48544e-07	0.00154791	4.50303e-06	1.5989e-06	0.111289	0.00832794	0.0872086	0	0.775889	1.28884	1.28884	23.152	0.990151	0.00161743	1.40194e-06	1.38393e-05	0.000126667	0	0.00799967	1.41377e-05	0	
125	484.186	737.545	640.017	508.799	0.793296	0.79189	-0.150528	0.369221	3432.87	1330.44	2	4.44739	5.52386	4.23536	-1.67031	-6.6523	0.27834	0.484139	-0.102569	-460584	106452	-254134	0.022488	0.127312	0.8502	6.98646	0.010175	-0.00528959	-0.00020061	313	1.30499	0.963211	1.17113	1.42319	1.42298	1.16121	1.1641	56.9241	0.0035929	0.527553	0.0565929	0.0420216	0.000200352	0.000200359	0.115248	0.00208023	0.00158512	0.226262	0.0282569	0	0	1.13218	0.886566	0.886566	0.981433	-0.119586	6.27763	15.0758	0.952465	0.000300204	4.24465e-05	2.93436e-05	1.0805e-07	1.50106e-07	0.00319087	1.14947e-05	3.81196e-06	0.00716304	0.00341057	0	0	0	0	0.0333828	1.11615	-0.798677	-0.798677	-0.0590811	-0.932308	0.0407723	26.3089	0.0660021	7.93738e-05	1.19329e-05	1.17818e-06	2.90658e-08	4.21969e-08	0.000137129	1.31402e-06	1.75054e-06	0.152281	0.0744883	0.000402211	0.13691	0	2.9359e-10	0.0272768	0	0.542407	-0.247781	0.453249	0.453249	0.182478	0.341323	3.38009	55.7222	0.848239	0.000104998	1.49771e-05	1.28929e-05	4.05411e-08	5.2961e-08	0.0023461	6.88165e-06	2.11521e-06	0.0754796	0.0183346	0.0554587	0	1.26056	0.793296	0.793296	35.3696	0.98505	0.00160981	2.48508e-07	1.5215e-05	1.87576e-05	0	0.0132307	2.86946e-07	0	
125	574.258	722.886	744.803	744.527	1.90271	1.10309	0.255945	0.963199	178625	668.555	2	1.22848	1.04757	3.8264	-1.98556	-1.99917	0.824329	0.475839	-0.836811	229238	257092	-167500	0.0640896	0.630876	0.305034	2.89496	0.00379111	-0.0109755	-0.000216569	481	0.963593	0.935665	0.972827	1.00203	1.00189	0.941139	0.941576	42.0766	0.00366026	0.577887	0.062118	0.0306235	0.000218423	0.000219919	0.082318	0.00234021	0.00158493	0.215747	0.0269436	0	0	0.975528	0.937502	0.937502	0.967298	-0.0156598	0.0177735	5.36978	0.0223411	0.0025936	0.000372609	5.02282e-07	9.58398e-07	1.31765e-06	6.02304e-05	3.20158e-06	7.51403e-06	0.475344	0.229428	0	0	0	0	0.269847	0.0811731	-1.29677	-1.29677	-0.217063	-0.567457	0.235313	12.5402	0.696143	0.0016442	0.000246021	1.25874e-05	6.03836e-07	8.69978e-07	0.00146944	2.47908e-06	1.20516e-07	0.155082	0.0757939	0	0	0	0	0.0479764	0	0.0216286	-0.563893	1.43519	1.43519	-0.131219	0.823254	0.249406	11.4275	0.838871	0.00327857	0.000488911	1.2412e-05	1.22223e-06	1.72884e-06	0.00206975	5.98036e-06	1.94909e-06	3.71679e-16	0.00254193	0.152727	3.19745e-07	0.525566	1.90271	1.90271	11.2636	0.820097	0.00133587	5.52644e-06	1.25417e-05	0.000495846	0	0.00260452	0.175385	3.75431e-07	
125	661.742	816.025	740.365	666.741	0.938315	0.716891	0.165308	-0.939914	184720	676.639	2	3.54863	4.63704	-0.648622	0.483212	-2.94054	1.10005	-1.08545	0.239298	408708	126368	-237747	0.0270788	0.634411	0.33851	4.49512	0.00886251	0.124756	0.000193663	401	0.905674	0.971612	0.876402	0.874285	0.874159	0.935442	0.93498	39.5751	0.00409441	0.610537	0.0656904	0.0258061	0.00023024	0.000232567	0.0684864	0.00224308	0.00148292	0.20028	0.025012	0	0	0.947139	1.01966	1.01966	0.985704	0.036186	0.713953	18.8753	0.763934	7.53108e-05	1.12819e-05	1.47594e-05	2.68124e-08	3.98951e-08	0.00175392	3.22098e-06	3.16483e-07	0.107881	0.0525064	0	0	0	0	0.0738204	0.777447	-0.394095	-0.394095	0.154431	-0.584585	0.24101	28.6585	0.72014	0.000263613	4.04388e-05	1.21677e-05	9.57803e-08	1.42998e-07	0.00137694	4.91617e-06	2.28451e-06	0.026159	0.0128443	9.42189e-05	0.17895	0	2.76994e-12	0.0102589	0	0.0498538	0.796434	-0.827903	-0.827903	-0.0673751	-0.810525	1.04112	39.4595	0.993097	0.000232824	3.42285e-05	1.47064e-05	8.88163e-08	1.21036e-07	0.00243069	7.08941e-06	2.30415e-06	0.000280902	0.00385433	4.56314e-05	0	1.06574	0.938315	0.938315	33.9743	0.995041	0.00162614	4.29847e-07	1.42484e-05	3.58013e-05	0	0.00320648	4.09598e-11	0	
125	718.138	927.803	636.023	865.586	1.14442	0.803526	-0.024591	1.00059	166672	481.38	2	8.19533	6.56105	6.80508	-12.5185	-1.12604	2.65795	1.57971	-1.10117	17699.5	250252	-309760	0.000604595	0.708183	0.291212	7.92666	-0.00764884	0.00236554	7.00949e-05	401	0.921367	0.996986	0.837313	0.865495	0.86537	0.965496	0.964831	40.2675	0.00431755	0.619298	0.0666461	0.0249118	0.000233436	0.00023595	0.0659167	0.00210654	0.00142335	0.194889	0.0243388	0	0	0.955603	1.05466	1.05466	0.998492	0.0490827	0.205687	7.89347	0.92192	0.000405793	6.0962e-05	1.6743e-05	1.47563e-07	2.15574e-07	0.00196405	4.8163e-06	8.81936e-07	0.0311915	0.01524	0.000265494	0	0	7.81023e-13	0.0289293	0.517404	-0.568678	-0.568678	0.0471765	-0.538137	0.105273	58.9371	0.377441	0.000182401	2.85078e-05	6.05729e-06	6.64669e-08	1.00808e-07	0.000649598	1.82848e-06	5.07625e-07	0.00329	0.00162166	0.399924	4.23772e-05	0	1.55937e-08	0.000134032	0	0.216678	-0.763316	0.934873	0.934873	-0.0280729	0.841427	1.68737	22.8067	0.989228	0.000524465	7.56789e-05	1.5057e-05	1.9815e-07	2.6761e-07	0.00275829	8.07893e-06	2.47615e-06	0	0.00738748	0	0	0.873805	1.14442	1.14442	48.0924	0.613657	0.0010027	5.44979e-07	8.4973e-06	4.8843e-05	0.352721	0.00973467	0.0227798	0	
125	521.903	861.931	525.817	512.019	1.33443	1.01256	-0.43969	-0.591534	106264	620.092	2	5.05608	5.37046	-1.00314	-0.436388	-0.909662	1.27782	-0.531676	2.41011	234522	-462227	-286585	0.181185	0.254616	0.564199	5.86465	0.0271931	-0.00368446	-0.00058814	401	0.934963	0.812931	1.00885	1.06846	1.06831	0.839534	0.84107	40.7955	0.00289381	0.532009	0.0571086	0.0374414	0.000201731	0.000202184	0.102101	0.00250119	0.00173221	0.237093	0.0296095	0	0	0.959108	0.79927	0.79927	0.901627	-0.0767049	0.329984	9.64565	0.132921	0.0015159	0.00021465	3.47661e-06	5.58517e-07	7.59071e-07	0.000400476	5.98581e-06	9.6361e-06	0.387181	0.185558	0	1.64396e-08	0	0	0.292189	0.297864	-1.38373	-1.38373	-0.306872	-0.806978	0.154009	121.79	0.158478	2.14006e-05	3.33117e-06	2.61401e-06	7.68676e-09	1.17795e-08	0.000290162	3.71879e-07	5.62552e-08	0.149371	0.0734724	0.129728	0.294114	0	5.29001e-08	0.101792	0	0.0927261	0.743616	-0.476621	-0.476621	0.304792	-0.585579	3.59646	13.5989	0.980004	0.00101703	0.000142664	1.5843e-05	3.82207e-07	5.04481e-07	0.00326765	9.73863e-06	2.72341e-06	9.46581e-08	0.0155396	4.6909e-11	0	0.749384	1.33443	1.33443	12.6371	0.982568	0.00160476	1.78917e-06	1.5448e-05	0.000149494	0	0.0155856	0	0	
125	699.733	863.948	810.286	829.882	1.48668	0.963018	0.277718	1.00388	267404	500.802	2	2.34393	2.58188	2.52783	-2.37016	-1.30797	2.08327	0.135538	-1.78534	382418	360807	-225329	0.0751647	0.65811	0.266725	3.28663	0.00730148	-0.00968772	-0.000255	481	0.914852	0.924609	0.880733	0.890577	0.890449	0.932395	0.932239	39.9659	0.00386382	0.60264	0.0648196	0.0275953	0.000227439	0.000229484	0.0735777	0.00223155	0.00149142	0.201965	0.0252225	0	0	0.951442	0.983942	0.983942	0.961566	0.015051	0.0176815	9.52103	0.0543722	0.00108068	0.000160459	1.00547e-06	3.98796e-07	5.67416e-07	0.000117126	2.84802e-06	5.32162e-06	0.531554	0.259413	0	0	0	0	0.153292	0.14078	-1.02652	-1.02652	-0.222839	-0.540585	0.144556	28.7395	0.642397	0.000479602	7.4018e-05	1.05859e-05	1.75251e-07	2.6174e-07	0.00117016	2.2506e-06	6.9926e-08	0.176625	0.0868839	1.35186e-05	3.12795e-06	0	4.60664e-13	0.0762891	0	0.0160514	-0.726213	1.09011	1.09011	-0.160418	0.841155	0.245001	17.2895	0.985302	0.00142413	0.000214629	1.44261e-05	5.33436e-07	7.5895e-07	0.0022539	6.536e-06	2.192e-06	0	0.0020423	0.00873862	0	0.672641	1.48668	1.48668	17.5177	0.9593	0.00156613	2.39275e-06	1.3656e-05	0.000216955	2.16896e-07	0.0021965	0.0366308	0	
125	659.293	797.086	635.042	648.468	0.955978	0.867137	0.188986	-0.682659	147892	193.743	2	6.02417	2.16799	1.27257	-2.34084	-1.77134	14.2909	-4.00611	-0.410805	162356	175982	-198943	0.0352926	0.383937	0.580771	7.67479	0.00668583	-0.023228	-0.000193926	401	1.19466	0.954263	1.20605	1.3246	1.32441	1.07276	1.07503	52.1201	0.00350112	0.532177	0.0571106	0.0395143	0.000201928	0.000202191	0.108024	0.00234011	0.0016648	0.230036	0.0287282	0	0	1.08377	0.879163	0.879163	0.976864	-0.1022	0.88408	17.7044	0.984064	0.000263513	3.9155e-05	1.90728e-05	9.52661e-08	1.38461e-07	0.00226602	6.24446e-06	1.52531e-06	0.00657358	0.00319881	3.09369e-07	1.3397e-08	0	3.55661e-14	0.00356749	0.857259	-0.712366	-0.712366	0.0371379	-0.784018	0.0800407	23.0884	0.252369	0.000297743	4.53155e-05	4.31321e-06	1.0905e-07	1.60244e-07	0.000490737	3.41195e-06	3.56194e-06	0.294858	0.14466	0.0738628	0.123626	0	5.46118e-09	0.0887369	0	0.0210422	0.429848	-0.795928	-0.795928	-0.210614	-0.612267	2.43311	33.1061	0.975018	0.000253062	3.63233e-05	1.48459e-05	9.64589e-08	1.28444e-07	0.00271816	7.97088e-06	2.44164e-06	0	0.0219489	0	0	1.04605	0.955978	0.955978	32.4747	0.973895	0.00159154	4.54056e-07	1.40347e-05	3.78124e-05	1.74142e-08	0.0243873	0	0	
125	346.766	811.559	684.793	666.128	0.875504	0.751143	0.0894652	1.25393	210183	250.512	2	2.72105	4.0342	-2.11463	0.0921229	-0.741215	2.72905	2.11678	-3.09332	107273	331506	-81276.8	0.00798269	0.895706	0.0963118	5.06214	0.00444703	0.0344536	5.84811e-05	481	1.07892	0.991	1.08184	1.11042	1.11026	1.04887	1.04959	47.1058	0.00391702	0.575324	0.0618288	0.0320202	0.000217569	0.000218895	0.0862976	0.00232427	0.0015744	0.213527	0.0266665	0	0	1.03192	0.967566	0.967566	0.99549	-0.0318943	0.668459	0.37014	0.0156334	0.0019525	0.00025873	4.83744e-05	7.12235e-07	9.15032e-07	0.00221677	1.63341e-05	1.81619e-05	0.236054	0.107692	0	0	0	0	0.636109	0.257775	-0.365108	-0.365108	-0.0948322	-0.308709	0.460547	53.0271	0.714733	0.000143733	2.21032e-05	1.21079e-05	5.18858e-08	7.81607e-08	0.00137406	4.1791e-06	1.39773e-06	2.07508e-05	1.0187e-05	0.0238315	0.119712	0	5.31942e-11	0.000628684	0.13133	0.00817723	-1.0832	0.834876	0.834876	0.00260343	0.950622	1.88293	45.4834	0.915279	0.000165111	2.39121e-05	1.37249e-05	6.32735e-08	8.4556e-08	0.00239016	6.98811e-06	2.2066e-06	1.2985e-07	0.00200619	0.0801125	0	1.1422	0.875504	0.875504	42.1598	0.920103	0.00150374	3.07015e-07	1.31597e-05	2.5094e-05	0	0.00200123	0.0762838	0	
125	669.135	848.099	614.346	626.301	0.814849	0.738147	-0.0732179	-0.380639	184376	946.006	2	2.01158	2.267	-1.06402	-0.505279	-0.0150845	0.757861	-0.149126	0.692486	199518	-82153.2	-344764	0.00535129	0.137284	0.857365	2.90533	0.00249517	-0.0156242	-5.62989e-05	481	1.14502	0.991706	1.14566	1.19472	1.19454	1.09088	1.0921	49.9792	0.00386643	0.564067	0.0605931	0.0343847	0.000213527	0.000214521	0.093107	0.0023193	0.00159086	0.216475	0.0270346	0	0	1.06241	0.951643	0.951643	0.995844	-0.0542446	1.24926	29.0493	0.93699	0.000221571	3.30247e-05	1.79353e-05	7.99968e-08	1.16783e-07	0.00212828	7.59637e-06	3.16577e-06	0.0183518	0.008937	1.76206e-05	1.21907e-05	0	5.23601e-14	0.03328	1.05825	-0.831838	-0.831838	-0.0776344	-0.925575	0.0787313	18.7149	0.470463	3.99913e-05	6.23461e-06	7.81266e-06	1.42483e-08	2.20466e-08	0.000873221	2.18154e-06	4.35454e-07	0.0225543	0.0110884	0.125125	0.227493	0	9.66728e-09	0.0128948	0	0.129452	0.507398	-0.25768	-0.25768	0.0476096	-0.374658	4.04128	43.1846	0.992736	0.00013795	1.95719e-05	1.52363e-05	5.31559e-08	6.92087e-08	0.00284698	8.37091e-06	2.52823e-06	0	0.00423289	0	0	1.22722	0.814849	0.814849	42.2063	0.993563	0.00162381	2.58637e-07	1.43914e-05	2.04153e-05	7.49554e-09	0.00470279	0	0	
125	528.68	829.518	849.3	742.311	1.01077	0.817558	0.307431	1.13292	198233	957.411	2	3.37689	5.34895	2.18918	0.260222	-5.36755	0.351366	0.256831	-1.03488	76736.1	632311	-149057	0.0915734	0.745097	0.16333	5.98814	0.0137193	0.0551312	-0.000214549	481	0.968927	0.907774	0.954522	0.998463	0.998319	0.944965	0.945521	42.3061	0.00358358	0.577114	0.0620272	0.0314404	0.000218195	0.000219598	0.0846391	0.00228354	0.00156396	0.213794	0.0266998	0	0	0.978045	0.926951	0.926951	0.952772	-0.0255453	0.0566649	7.15268	0.0335975	0.000538598	7.64041e-05	8.58259e-07	1.98577e-07	2.70189e-07	9.95802e-05	4.15373e-06	9.58258e-06	0.470919	0.225923	0	0	0	0	0.26883	0.126761	-0.706335	-0.706335	-0.285326	-0.416524	0.348551	37.1293	0.900795	0.000199169	3.07143e-05	1.51052e-05	7.19923e-08	1.08611e-07	0.00170062	4.12592e-06	7.12487e-07	0.0506269	0.024872	0	0.00379536	0	0	0.0169742	0	0.000985885	-1.00308	0.814556	0.814556	-0.103994	0.908766	0.395845	47.2828	0.814937	0.000252514	3.80239e-05	1.18738e-05	9.59103e-08	1.34457e-07	0.00178309	5.19275e-06	1.76708e-06	0.0320726	0.00250337	0.148394	5.65682e-08	0.989348	1.01077	1.01077	34.8677	0.932944	0.00152461	5.23999e-07	1.31256e-05	4.50672e-05	0	0.00221724	0.0631848	0	
